RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,NU0819006,23,2206,"Over Time 2.0 /TS# /Job#200158707",529.72,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2207,"Over Time 2.0 /TS# /Job#200158753",145.44,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2208,"Over Time 2.0 /TS# /Job#200158709",145.44,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2209,"Over Time 2.0 /TS# /Job#200158960",242.40,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2210,"Over Time 2.0 /TS# /Job#200159164",232.72,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2211,"Over Time 2.0 /TS# /Job#200158961",242.40,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2212,"Over Time 2.0 /TS# /Job#200157418",290.88,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2213,"Over Time 2.0 /TS# /Job#200155637",349.12,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2214,"Over Time 2.0 /TS# /Job#200153226",370.98,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2215,"Over Time 2.0 /TS# /Job#200153224",698.04,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2216,"Over Time 2.0 /TS# /Job#200158583",203.60,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2217,"Over Time 2.0 /TS# /Job#200158594",242.40,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2218,"Over Time 2.0 /TS# /Job#200156785",340.07,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2219,"Over Time 2.0 /TS# /Job#200155514",155.12,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2220,"Over Time 3.0 /TS# /Job#200151851",98.19,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2221,"Over Time 3.0 /TS# /Job#200158946",240.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2222,"Over Time 3.0 /TS# /Job#200153982",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2223,"Over Time 3.0 /TS# /Job#200155062",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2224,"Over Time 3.0 /TS# /Job#200153951",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2225,"Over Time 3.0 /TS# /Job#200154675",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2226,"Over Time 3.0 /TS# /Job#200153981",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2227,"Over Time 3.0 /TS# /Job#200152434",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2228,"Over Time 3.0 /TS# /Job#200151119",250.92,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2229,"Over Time 3.0 /TS# /Job#200151855",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2230,"Over Time 3.0 /TS# /Job#200151850",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2231,"Over Time 3.0 /TS# /Job#200151854",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2232,"Over Time 3.0 /TS# /Job#200152425",261.84,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2233,"Over Time 3.0 /TS# /Job#200152436",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2234,"Over Time 3.0 /TS# /Job#200152432",98.19,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2235,"Over Time 3.0 /TS# /Job#200152433",98.19,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2236,"Over Time 3.0 /TS# /Job#200153235",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2237,"Over Time 3.0 /TS# /Job#200153212",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2238,"Over Time 3.0 /TS# /Job#200153228",185.46,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2239,"Over Time 3.0 /TS# /Job#200153213",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2240,"Over Time 3.0 /TS# /Job#200153229",92.73,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2241,"Over Time 3.0 /TS# /Job#200153223",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2242,"Over Time 3.0 /TS# /Job#200153234",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2243,"Over Time 3.0 /TS# /Job#200153230",294.57,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2244,"Over Time 3.0 /TS# /Job#200153984",278.19,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2245,"Over Time 3.0 /TS# /Job#200153986",250.92,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2246,"Over Time 3.0 /TS# /Job#200153980",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2247,"Over Time 3.0 /TS# /Job#200153964",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2248,"Over Time 3.0 /TS# /Job#200153959",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2249,"Over Time 3.0 /TS# /Job#200153976",180.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2250,"Over Time 3.0 /TS# /Job#200153952",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2251,"Over Time 3.0 /TS# /Job#200153963",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2252,"Over Time 3.0 /TS# /Job#200157684",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2253,"Over Time 3.0 /TS# /Job#200153954",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2254,"Over Time 3.0 /TS# /Job#200153958",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2255,"Over Time 3.0 /TS# /Job#200153979",294.57,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2256,"Over Time 3.0 /TS# /Job#200157681",81.81,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2257,"Over Time 3.0 /TS# /Job#200153970",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2258,"Over Time 3.0 /TS# /Job#200153961",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2259,"Over Time 3.0 /TS# /Job#200153955",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2260,"Over Time 3.0 /TS# /Job#200153960",81.81,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2261,"Over Time 3.0 /TS# /Job#200153983",185.46,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2262,"Over Time 3.0 /TS# /Job#200153972",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2263,"Over Time 3.0 /TS# /Job#200153957",81.81,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2264,"Over Time 3.0 /TS# /Job#200153953",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2265,"Over Time 3.0 /TS# /Job#200153966",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2266,"Over Time 3.0 /TS# /Job#200154676",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2267,"Over Time 3.0 /TS# /Job#200154465",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2268,"Over Time 3.0 /TS# /Job#200154476",185.46,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2269,"Over Time 3.0 /TS# /Job#200154677",240.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2270,"Over Time 3.0 /TS# /Job#200154467",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2271,"Over Time 3.0 /TS# /Job#200154473",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2272,"Over Time 3.0 /TS# /Job#200154679",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2273,"Over Time 3.0 /TS# /Job#200154682",185.46,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2274,"Over Time 3.0 /TS# /Job#200154472",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2275,"Over Time 3.0 /TS# /Job#200154468",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2276,"Over Time 3.0 /TS# /Job#200154681",92.73,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2277,"Over Time 3.0 /TS# /Job#200154686",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2278,"Over Time 3.0 /TS# /Job#200155242",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2279,"Over Time 3.0 /TS# /Job#200155241",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2280,"Over Time 3.0 /TS# /Job#200155251",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2281,"Over Time 3.0 /TS# /Job#200155068",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2282,"Over Time 3.0 /TS# /Job#200154684",90.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2283,"Over Time 3.0 /TS# /Job#200155244",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2284,"Over Time 3.0 /TS# /Job#200155249",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2285,"Over Time 3.0 /TS# /Job#200155278",87.27,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2286,"Over Time 3.0 /TS# /Job#200155243",81.81,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2287,"Over Time 3.0 /TS# /Job#200154849",81.81,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2288,"Over Time 3.0 /TS# /Job#200155246",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2289,"Over Time 3.0 /TS# /Job#200155063",272.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2290,"Over Time 3.0 /TS# /Job#200155064",272.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2291,"Over Time 3.0 /TS# /Job#200154700",272.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2292,"Over Time 3.0 /TS# /Job#200155066",185.46,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2293,"Over Time 3.0 /TS# /Job#200155508",409.05,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2294,"Over Time 3.0 /TS# /Job#200155507",272.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2295,"Over Time 3.0 /TS# /Job#200155524",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2296,"Over Time 3.0 /TS# /Job#200155511",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2297,"Over Time 3.0 /TS# /Job#200155517",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2298,"Over Time 3.0 /TS# /Job#200155521",240.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2299,"Over Time 3.0 /TS# /Job#200155570",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2300,"Over Time 3.0 /TS# /Job#200155515",81.81,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2301,"Over Time 3.0 /TS# /Job#200155523",185.46,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2302,"Over Time 3.0 /TS# /Job#200155518",87.27,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2303,"Over Time 3.0 /TS# /Job#200155512",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2304,"Over Time 3.0 /TS# /Job#200155522",130.92,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2305,"Over Time 3.0 /TS# /Job#200155635",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2306,"Over Time 3.0 /TS# /Job#200155633",240.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2307,"Over Time 3.0 /TS# /Job#200155639",125.46,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2308,"Over Time 3.0 /TS# /Job#200155629",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2309,"Over Time 3.0 /TS# /Job#200155631",185.46,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2310,"Over Time 3.0 /TS# /Job#200155638",272.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2311,"Over Time 3.0 /TS# /Job#200155636",98.19,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2312,"Over Time 3.0 /TS# /Job#200155630",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2313,"Over Time 3.0 /TS# /Job#200155632",240.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2314,"Over Time 3.0 /TS# /Job#200155628",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2315,"Over Time 3.0 /TS# /Job#200155959",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2316,"Over Time 3.0 /TS# /Job#200156022",240.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2317,"Over Time 3.0 /TS# /Job#200155962",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2318,"Over Time 3.0 /TS# /Job#200155960",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2319,"Over Time 3.0 /TS# /Job#200155964",98.19,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2320,"Over Time 3.0 /TS# /Job#200155956",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2321,"Over Time 3.0 /TS# /Job#200155967",250.92,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2322,"Over Time 3.0 /TS# /Job#200155968",250.92,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2323,"Over Time 3.0 /TS# /Job#200155965",272.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2324,"Over Time 3.0 /TS# /Job#200155961",81.81,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2325,"Over Time 3.0 /TS# /Job#200155955",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2326,"Over Time 3.0 /TS# /Job#200156304",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2327,"Over Time 3.0 /TS# /Job#200156302",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2328,"Over Time 3.0 /TS# /Job#200156303",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2329,"Over Time 3.0 /TS# /Job#200156305",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2330,"Over Time 3.0 /TS# /Job#200156308",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2331,"Over Time 3.0 /TS# /Job#200156392",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2332,"Over Time 3.0 /TS# /Job#200156689",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2333,"Over Time 3.0 /TS# /Job#200156787",180.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2334,"Over Time 3.0 /TS# /Job#200157422",272.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2335,"Over Time 3.0 /TS# /Job#200157419",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2336,"Over Time 3.0 /TS# /Job#200157420",81.81,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2337,"Over Time 3.0 /TS# /Job#200157426",250.92,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2338,"Over Time 3.0 /TS# /Job#200157423",87.27,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2339,"Over Time 3.0 /TS# /Job#200157421",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2340,"Over Time 3.0 /TS# /Job#200157416",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2341,"Over Time 3.0 /TS# /Job#200157424",286.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2342,"Over Time 3.0 /TS# /Job#200157417",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2343,"Over Time 3.0 /TS# /Job#200157752",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2344,"Over Time 3.0 /TS# /Job#200157746",272.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2345,"Over Time 3.0 /TS# /Job#200157743",272.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2346,"Over Time 3.0 /TS# /Job#200157740",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2347,"Over Time 3.0 /TS# /Job#200157427",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2348,"Over Time 3.0 /TS# /Job#200157739",109.08,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2349,"Over Time 3.0 /TS# /Job#200157105",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2350,"Over Time 3.0 /TS# /Job#200157107",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2351,"Over Time 3.0 /TS# /Job#200157118",98.19,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2352,"Over Time 3.0 /TS# /Job#200157121",294.57,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2353,"Over Time 3.0 /TS# /Job#200157122",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2354,"Over Time 3.0 /TS# /Job#200157124",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2355,"Over Time 3.0 /TS# /Job#200157126",98.19,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2356,"Over Time 3.0 /TS# /Job#200157130",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2357,"Over Time 3.0 /TS# /Job#200157131",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2358,"Over Time 3.0 /TS# /Job#200157132",294.57,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2359,"Over Time 3.0 /TS# /Job#200157134",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2360,"Over Time 3.0 /TS# /Job#200158208",218.16,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2361,"Over Time 3.0 /TS# /Job#200158197",98.19,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2362,"Over Time 3.0 /TS# /Job#200158195",92.73,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2363,"Over Time 3.0 /TS# /Job#200158204",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2364,"Over Time 3.0 /TS# /Job#200158198",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2365,"Over Time 3.0 /TS# /Job#200158193",185.46,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2366,"Over Time 3.0 /TS# /Job#200158196",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2367,"Over Time 3.0 /TS# /Job#200157113",261.84,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2368,"Over Time 3.0 /TS# /Job#200158587",130.92,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2369,"Over Time 3.0 /TS# /Job#200158560",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2370,"Over Time 3.0 /TS# /Job#200158561",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2371,"Over Time 3.0 /TS# /Job#200158633",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2372,"Over Time 3.0 /TS# /Job#200159013",218.16,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2373,"Over Time 3.0 /TS# /Job#200158571",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2374,"Over Time 3.0 /TS# /Job#200158580",109.08,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2375,"Over Time 3.0 /TS# /Job#200158634",196.38,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2376,"Over Time 3.0 /TS# /Job#200158631",163.62,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2377,"Over Time 3.0 /TS# /Job#200158551",174.54,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2378,"Over Time 3.0 /TS# /Job#200158565",185.46,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2379,"Over Time 3.0 /TS# /Job#200158545",81.81,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2380,"Over Time 3.0 /TS# /Job#200158544",81.81,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2381,"Over Time 3.0 /TS# /Job#200158539",81.81,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,2382,"Over Time 3.0 /TS# /Job#200158552",87.27,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
